_id,car_park_no,address,x_coord,y_coord,car_park_type,type_of_parking_system,short_term_parking,free_parking,night_parking,car_park_decks,gantry_height,car_park_basement,_fp,latitude,longitude,has_free_parking,free_daytime,free_halfday,free_time_ranges,has_short_term_parking,is_very_visitor_friendly,has_height_restriction,has_big_vehicle_restrictions
217,BJ39,BLK 537A BUKIT PANJANG RING ROAD,20158.8662,40686.9514,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,7,2.15,0,ec306fe7091f6bb656cb653c03b57a85ae3ef6dee8ba8a5e735d97f5a6a4270b,1.384231797723518,103.76286006929934,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
218,BJ4,BLK 219/233 PETIR ROAD,21204.7046,39724.8735,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,4.5,0,f24c7cc29fe615f811ae31105001178addc07f2c649caef549a964da8b6a006c,1.3755313767854005,103.77225793527451,1,1,0,"[""7AM-10.30PM""]",1,1,1,0
219,BJ40,BLK 541A BUKIT PANJANG RING ROAD,20163.4889,40531.4817,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,11,2.15,0,745c2b5be2c376a4dd53e095788ef3a2fbf2a4e44031880cced0ca1e1a05bcb8,1.3828257877526826,103.76290164919297,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
220,BJ41,BLK 152A GANGSA ROAD,20447.5641,39722.7569,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,12,2.15,0,f903caf4c978e359f34f9074536ae8db6d52fa708e6d9c40db79213c312df8f1,1.3755120500520899,103.76545448390729,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
221,BJ42,BLK 163A GANGSA ROAD,20317.5802,39878.586,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,12,2.15,0,96e4abd7a9b9faf4568431ce1e03f7e874e431afbdfe99997a1031e4ef59c64d,1.3769212779575686,103.76428644466128,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
222,BJ43,BLK 603A SENJA ROAD,20027.2654,40409.2626,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,12,2.15,0,7ddde5a5e5d293b139dbd88fcce369be80ae0bde15c2536076d1dd0049d4caeb,1.3817204459821768,103.7616776126488,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
223,BJ44,BLK 177A LOMPANG ROAD,20395.5322,40290.7701,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,1,9,2.15,0,34f06fbc550078de089d6052eb9096f3490f44df56f810e0cfb6d64fb8bafab7,1.380648941115931,103.76498679347878,0,0,0,,1,0,1,1
224,BJ45,BLK 180A LOMPANG ROAD,20397.9729,40073.9347,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,1,8,2.15,0,9b564cec8e14a36cbf7b2c10c8a0417440ae28317bef628369a9c775af97323b,1.378687961396443,103.76500878091201,0,0,0,,1,0,1,1
225,BJ48,BLK 651A SENJA LINK,20352.8446,41013.5834,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,6,2.15,0,17cd9aa1adebfd371c671ba6522ca01fb17a6e10c473aae4a811ff371bd9b750,1.387185789827295,103.76460302573554,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
226,BJ49,BLK 611A/613A/615A/616A BUKIT PANJANG RING ROAD/SENJA ROAD,20006.0358,40760.5616,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,6,2.15,0,7b7cc8246f1e5a482ad51d1018e45686a275972d5d8f150cd66e163cc046342a,1.3848974600068844,103.76148675340289,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
227,BJ5,BLK 225A PETIR ROAD MSCP,21295.8798,39665.1802,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,5,1.9,0,4d3faa26847ad8ae0c2fa6a133efb8e605aadc315c1640d29c9c9b98748d73ce,1.374991553181362,103.7730772236165,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
228,BJ50,BLK 468A SEGAR ROAD,21363.991,41123.9328,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,10,2.15,0,a489e5dcad848ec35821dbcc5a225bb4c37cebbcef0ba862b02c78c108d4c813,1.388183997698609,103.77368892264833,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
229,BJ51,BLK 181A JELEBU ROAD,20226.0907,40152.4974,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,1,12,2.15,0,5737952ba98d8e5e09e98b8ddbaecff46179df96535b0d8cb187a6cda90977c4,1.3793984087079159,103.76346427312731,0,0,0,,1,0,1,1
230,BJ52,BLK 185A JELEBU ROAD,20134.1254,40120.981,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,1,12,2.15,0,8d8afc715a8789952f0daa0d50042781eaacecc70c85e8e355247072afaf1c18,1.379113361323436,103.76263790594507,0,0,0,,1,0,1,1
231,BJ53,BLK 480A SEGAR ROAD,21168.4806,41302.9377,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,5,2.15,0,005284faa216273b8dbd43e39fa1aadbc51c951b02a0977c1c63700815a04799,1.3898028076418842,103.77193206988431,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
232,BJ54,BLK 476A SEGAR ROAD,21342.9805,41219.4493,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,7,2.15,0,f90bf8492eb89311185c59f73be72111eca8f86a49d63cab32f777d1f2fb7f6f,1.3890478094024736,103.77350010545896,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
233,BJ55,BLK 625A SENJA ROAD,19927.0486,40913.764,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,13,2.15,0,260a3c7fd6557f349d2f1b03bca2366b86721963a1cec573c5ad765080a1e068,1.3862829447414404,103.76077695178864,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
234,BJ56,BLK 629A SENJA ROAD,19723.7125,40870.4549,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,14,2.15,0,76119d79172b90c9f3f0734fc9428ff9ee2760ddb9ab0ae5b9b841cbbd414848,1.3858912160470138,103.75894983505414,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
235,BJ57,BLK 628 SENJA ROAD,19859.549,40799.6812,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,1,0,0.0,0,e7d0985b5dfc643ce753251fb88324ac8d563093b70966eec0584b5edd0562f0,1.38525120284571,103.76017044837701,0,0,0,,1,0,0,0
236,BJ58,BLK 455A SEGAR ROAD,21095.0855,41051.008,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,8,2.15,0,5d28e90ae9ab560b694dc2cd35decedbcf94fcc7c4a6c0250b1342c245336dd7,1.387524429768434,103.77127261757693,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
237,BJ59,BLK 488A SEGAR ROAD,21094.1509,41309.8258,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,10,2.15,0,b5d0ab5286c98f619bbc2abe7f180ae4dc79fd2d48cfe475ffb94be3c9a44353,1.3898650835437827,103.77126415842302,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
238,BJ6,BLK 217A PETIR ROAD MSCP,21443.7871,39574.4888,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,5,1.9,0,138de8eb8720eda849da7ee2a2ad30f917e6d9ccd0e3f49063f3470ce93661ff,1.3741714064009982,103.77440629700938,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
239,BJ60,BLK 547 SEGAR ROAD,20899.934,41139.0944,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,9,2.15,0,2f4ebef888f91a50d8aea692efaad6c89f684349bd78730b4c7fe4fc9a6e9cef,1.388321004149248,103.76951901080174,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
240,BJ61,BLK 548 SEGAR ROAD,20707.8422,41214.7175,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,8,2.15,0,dfea918fafbde794c9e8457247e80aa83943c41a1c3c140f9da9dff77c932f48,1.3890048643870951,103.76779289976677,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
241,BJ62,BLK 454 FAJAR ROAD,21108.8428,40690.9971,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,1,0,0.0,0,c1462600587cd41e21445e4c2352854806eb184db1617dd2bdafddd404411179,1.3842686253745766,103.77139632201656,0,0,0,,1,0,0,0
242,BJ63,BLK 443 FAJAR ROAD,20985.8418,40364.4597,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,12,2.15,0,bf4fbed6edf6057afb11bb445eb7859149ab68013cc2b0183172ab9be25196c1,1.381315510557872,103.77029114340532,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
243,BJ65,BLK 632 SENJA ROAD,19702.7354,40739.1965,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,NO,SUN & PH FR 7AM-10.30PM,1,9,2.15,0,36eabc4034fa3943bb0eed84df967ed29d99705d285cf7386d809c8054ef4f2c,1.384704157156028,103.75876137706041,1,1,0,"[""7AM-10.30PM""]",0,0,1,1
244,BJ66,BLK 634 SENJA ROAD,19584.9139,40909.9744,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,10,2.15,0,463c921839a8c7a98772fbb420d900c4a656599131b1f439099d60b545c0c270,1.3862485761850714,103.75770261335524,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
245,BJ67,BLK 636 SENJA ROAD,19616.1105,41031.7585,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,10,2.15,0,481ea2a4bc73e89ba54e986f633100262ef01f7872a9b5f212f91217124c81b9,1.3873499559694629,103.75798290360115,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
246,BJ68,BLK 422A FAJAR ROAD,20950.1385,40814.0823,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,12,2.15,0,84aef337051dbdd15abe17e71b42706f753b27a867756fd8343498a58987986f,1.3853817252275487,103.76997021493003,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
247,BJ69,BLK 643 SENJA CLOSE,20182.5515,41087.2501,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,NO,SUN & PH FR 7AM-10.30PM,1,10,2.15,0,b9f931fef789518867b372ecf65e49d104fa53ef00b8c2463b829666aefefc92,1.3878519593287,103.76307279280742,1,1,0,"[""7AM-10.30PM""]",0,0,1,1
248,BJ70,BLK 646 SENJA CLOSE,20260.173,41274.7776,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,NO,SUN & PH FR 7AM-10.30PM,1,8,2.15,0,bc57065e190b92415f9b3284c8515e7ea6ade33f732f0008cd786e20a9a2c732,1.3895479102849915,103.76377023174244,1,1,0,"[""7AM-10.30PM""]",0,0,1,1
249,BJ71,BLK 642 SENJA CLOSE,20059.0451,40996.4518,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,NO,SUN & PH FR 7AM-10.30PM,1,7,2.15,0,9413b132124f26cff6df02c7bd7afb2327f49b6389df8b763824d9bc73aaea62,1.3870307792572274,103.76196301801663,1,1,0,"[""7AM-10.30PM""]",0,0,1,1
250,BJ72,BLK 638 SENJA CLOSE,19937.6398,41200.6949,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,NO,SUN & PH FR 7AM-10.30PM,1,8,2.15,0,c596f6df2612be1118f2dfda5bda7b94c5465f23d33c21ba4e59c5ea73ede095,1.3888778457850934,103.76087204278889,1,1,0,"[""7AM-10.30PM""]",0,0,1,1
251,BJ8,BLK 201/218 PETIR ROAD,21353.5943,39632.9105,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,4.5,0,248d91252fb76f364a8af1e7c1b44b696c737a052a7b4eceff4a2424814e8b05,1.374699730825973,103.77359583708764,1,1,0,"[""7AM-10.30PM""]",1,1,1,0
182,BJAL,BLK 517 - 519 JELAPANG ROAD,20505.161,41097.6794,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,4.5,0,b792b5203e26dca0f12122c1692d0c333e924b46543b5aa0315a266406c985e3,1.3879463629794184,103.76597168318806,1,1,0,"[""7AM-10.30PM""]",1,1,1,0
183,BJBL,BLK 533 - 534 BUKIT PANJANG RING ROAD,20272.3997,40658.5045,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,4.5,0,8275f7391078701f9e70284d2feb823e4a3a309e827f42695210006c576ca962,1.3839745646274242,103.76388026052355,1,1,0,"[""7AM-10.30PM""]",1,1,1,0
184,BJMP,BLK 259B BANGKIT ROAD,21344.6326,39972.0102,MECHANISED CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,1,15,2.15,0,e17f0906bf1fd7199d874682683c8aa1f79cfa31f23c7dbc799fee4e32ae1a91,1.3777664235348246,103.77351523338442,0,0,0,,1,0,1,1
252,BKE1,BLK 668 CHANDER ROAD,30034.1445,32237.498,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,1,0,0.0,0,cb1289f2ba8e920e6940ad280d8a320420bd6f155d6733e1a398d359d7fb1a17,1.3078189305831878,103.85159633923459,0,0,0,,1,0,0,0
253,BKE2,BLK 681/682 RACE COURSE ROAD,30466.3496,32935.1367,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,1,0,2.3,0,25e5d7f10df8dd038670d45e669583a8049bde87a2ae95b6aa9f361999d69f1a,1.314128096949689,103.85547996378321,0,0,0,,1,0,1,0
254,BKE3,BLK 682/683 RACE COURSE ROAD,30502.0605,32966.8867,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,1,0,2.3,0,b68c0504c77fe8327311fab17c1f424c868003c141d7a40edc0197572fb94213,1.3144152298359464,103.85580084662912,0,0,0,,1,0,1,0
255,BKE4,BLK 684/685 RACE COURSE ROAD,30617.8164,32970.7734,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-7PM,NO,0,0,0.0,0,a98f615b18e88a651fdc7db5ef2ddbdab1e2148b941cf8d8613d6fa70bbd1374,1.3144503701412036,103.85684097167238,0,0,0,,1,0,0,0
256,BKE7,BLK 678 PERUMAL ROAD,30448.766,32767.6002,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,11,1.9,0,85fa4190e99170075ca37c728218548762c20cc7d6d807c2972a0334315d847a,1.3126129574907273,103.85532195310904,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
257,BKE9,BLK 668 CHANDER ROAD,30019.3942,32184.232,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,1,0,0.0,0,ed9d1aea39d17b3177890c534eefd2dd977f47be7f353343b75a602e20afe348,1.307337212647674,103.85146379729117,0,0,0,,1,0,0,0
258,BKRM,BLK 6A BOON KENG ROAD,31121.6383,33283.2558,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,10,2.0,0,eec89994733f141201db8cc376084d47dc3db212d49555ef7e9e092737a2709d,1.3172763032697585,103.86136809519917,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
260,BL10,BLK 188/191 BOON LAY DRIVE,14434.5806,36212.2117,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,0.0,0,2f780208fbc0f544de9288e8d4da45a513a0583cef27384381531db727e488db,1.3437618406573566,103.7114251379433,1,1,0,"[""7AM-10.30PM""]",1,1,0,0
261,BL13,BLK 198/206 BOON LAY DRIVE,14836.3467,36315.1094,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,4.5,0,74c5a2e1f32574e7a809e1cd541117e8af7837456e6f5e222384b013617c6527,1.3446925875203746,103.71503519763277,1,1,0,"[""7AM-10.30PM""]",1,1,1,0
262,BL15,BLK 257A BOON LAY DRIVE,14004.6897,36456.5691,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,10,1.9,0,63e7978187a55b2ec64ac91868b70b0072acdb97b9f5da56ec34cce47929044a,1.3459715197541606,103.70756220303522,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
263,BL17,BLK 268 BOON LAY DRIVE,14024.5648,36666.6301,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,10,2.15,0,f4c6b5bc54e9d3debe84c43cfb8de259f27cd924a09a8fffd5ed04e8ae29bab8,1.3478712414477723,103.70774069535429,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
264,BL18,BLK 208A BOON LAY PLACE,14768.3178,36520.4472,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,10,2.15,0,52169fadf4661da1817d051e9d94b8e3783667af8cc6f8698cb75c6f5109d621,1.3465495557125742,103.71442382780674,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
265,BL19,BLK 212A BOON LAY PLACE,14648.3419,36766.7841,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,10,2.15,0,f9efd55ff6a11306a23c4b650883f31e3f1e709a17d1443d55dfd5948f50fc7c,1.3487772809984742,103.71334566358098,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
266,BL20,180 BOON LAY DRIVE,14072.9303,36691.7296,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,5,2.15,0,c246bfc4faf58ff771536650e669dacc40050b785de6eed07889d19e2078463e,1.3480982543721136,103.70817527684127,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
267,BL21,183 BOON LAY AVENUE,14206.3144,36819.8339,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,10,2.15,0,5c1e988b778de964d48ba616288bc0dd99385514a41d2fc0db83dd7e56b3d520,1.3492568430818903,103.70937375465293,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
268,BL22,BLK 196 BOON LAY DRIVE,14693.2928,36077.4814,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,12,2.15,0,94fb85d20bf7af0bd47726634ee6db6496a4958f65ea32152ee178ac2b901757,1.3425435059718926,103.71374987824363,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
269,BL23,BLK 216 BOON LAY AVENUE,14451.8262,36853.4082,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,16,2.15,0,badc018ab9c5c845d3cdb2639234c03d50a854de5645ef0eaa496bb04dc913dc,1.349560588526671,103.7115798120472,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
270,BL24,BLK 237 BOON LAY DRIVE,14295.5416,35924.1943,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,8,2.15,0,b130b3a823ebaed0c9697bfb8264b0fcd12a0f27dc9598b0bd5d5d1639673cc1,1.341157056555126,103.71017592127583,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
271,BL3,BLK 174/179 BOON LAY DRIVE,14190.8096,36556.4297,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,0.0,0,86309dd0dfe6c47f0f06850328deda089b39d22ae81c4bf27a9fbd521cb8567d,1.3468747076130891,103.70923455522795,1,1,0,"[""7AM-10.30PM""]",1,1,0,0
272,BL8,BLK 221 BOON LAY PLACE,14653.3598,36396.1197,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,4.5,0,b081c6458ab322fa77f3f8656c2ce5a818b14bb893c682aa28a8d76bc2ea9dd8,1.3454251335374907,103.71339091636743,1,1,0,"[""7AM-10.30PM""]",1,1,1,0
273,BL8L,BLK 221 BOON LAY PLACE,14505.671,36484.5266,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,0,0,4.5,0,a929fd152c794768c278ac24732f60b251c91b2bccff750ff657e8ea019317ec,1.346224586311344,103.71206380535853,0,0,0,,0,0,1,0
274,BL9,BLK 185/187 BOON LAY AVENUE,14356.1152,36445.4219,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,4.15,0,e62f6f94e13419b3ed20b55b386614afcaafd12b4930c0b51cb6c167f1c39698,1.3458708704867641,103.71071997502995,1,1,0,"[""7AM-10.30PM""]",1,1,1,0
259,BLM,BLK 10 BENDEMEER ROAD,31076.0824,33087.5529,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,7,2.15,0,1d5266042e47d71a3b36ce7793b8a5c43776c97884490c9eb342b9d78d3df7d7,1.315506440163754,103.86095873270096,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
276,BM1,BLK 28 JALAN BUKIT MERAH,25357.1463,29858.3486,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,1,0,0.0,0,caff506dd0659cb14ddb0ac3cab5d9098838562d03ea3fa6166307c74fa23b5b,1.2863026958403303,103.80957147714517,0,0,0,,1,0,0,0
277,BM10,BLK 56/57 LENGKOK BAHRU,25857.7754,30056.6386,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,4.5,0,8a2875551860e667c8957d487b5d39e02c9ca719729220b3e35ed87c9890a2bf,1.288095999047967,103.81406981706961,1,1,0,"[""7AM-10.30PM""]",1,1,1,0
278,BM12,BLK 55 LENGKOK BAHRU,25769.3044,30009.7592,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,4.5,0,e0b0528dddffe51ca0bb6ca91854ff9ffefa022ecf1fef866cd6553db33d7e1c,1.2876720320682562,103.81327487237816,1,1,0,"[""7AM-10.30PM""]",1,1,1,0
279,BM13,BLK 44/47 LENGKOK BAHRU,25648.7676,29924.1943,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,1,0,0.0,0,babc0929cd324e36ed607dca56be3c72d292b73687eb58b9350d98ccb6305a09,1.2868982043967914,103.8121918066441,0,0,0,,1,0,0,0
280,BM14,BLK 34-36 JALAN RUMAH TINGGI,25276.6255,30161.1078,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,0,0,5.4,0,275404b492847ff0e4fceb6bcf08ccc149ccb95ed70321e85e5c89567cd4b434,1.2890407366150354,103.80884793932923,0,0,0,,1,0,1,0
281,BM19,BLK 88/89 REDHILL CLOSE,26373.3689,29793.0744,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,0.0,0,dc14c797eac4b9eda5583400266e08a2e57a310d8208f53eb8e4c38c26ce6d20,1.2857124480254343,103.81870264853309,1,1,0,"[""7AM-10.30PM""]",1,1,0,0
282,BM2,BLK 28 HOY FATT ROAD,25399.6152,29918.9512,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,1,0,2.1,0,38d404afd004ebc7fb6210b1ff33a46fde4e5405a238cdb5f7a7f648fbc776a7,1.2868507679834986,103.80995307226117,0,0,0,,1,0,1,1
283,BM20,BLK 89/90 REDHILL CLOSE,26379.7745,29741.6402,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,0.0,0,d9dd1d38b9dcb9c376787fb562f28ece15f86a190e236b30247efb3198b97a28,1.2852472955170589,103.81876020804593,1,1,0,"[""7AM-10.30PM""]",1,1,0,0
284,BM26,BLK 1/3/5 JALAN BUKIT MERAH,25118.4593,29967.6925,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,1,0,4.5,0,c1685eebaa1f44d05e56a675a3209641f9d910210cddc02251f99670f7eb974d,1.287291542584285,103.80742676873176,0,0,0,,1,0,1,0
285,BM27,BLK 115/116 BUKIT MERAH CENTRAL,25937.1387,29610.3105,SURFACE CAR PARK,COUPON PARKING,NO,NO,0,0,4.5,0,ac8e5ac0e37ae4d247380db3aede08a697c4b7eaec2b6856cec8d28d0a813a5d,1.284059569899441,103.8147829578236,0,0,0,,0,0,1,0
286,BM28,"BLK 117, 161 BUKIT MERAH CENTRAL",26052.9053,29603.6488,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,0,0,0.0,0,8e1f0da54fda9f7bc471ad47fa82fb30d3b25118be141f2f58c60c86eb2b25f4,1.283999331207603,103.81582316670986,0,0,0,,1,0,0,0
287,BM29,BLK 163 BUKIT MERAH CENTRAL,26194.9184,29563.3295,BASEMENT CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,1,1,2.0,1,32553ea5597aaf0fe8478610108ca6242e172c42e63bfe926640eb4244728f24,1.2836347060925148,103.81709921259939,0,0,0,,1,0,1,1
288,BM3,BLK 49/50 HOY FATT ROAD,25574.8666,30013.7121,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,1,0,4.5,0,eaa53055320922672aedcefd5c90c451b4d8161a2380a9a446598d945ba74572,1.2877077662690246,103.81152776946885,0,0,0,,1,0,1,0
289,BM30,BLK 164/165 BUKIT MERAH CENTRAL,26154.2109,29519.0586,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,0,0,0.0,0,b8bf16015b8ae8e1c55c5c7b06212c88435aae19b1f9b67f9a58a39dacd4cec2,1.2832343332565201,103.81673344232469,0,0,0,,1,0,0,0
290,BM31,BLK 119 BUKIT MERAH CENTRAL,26136.5799,29432.235,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,10,1.9,0,6a265f5c241f564bec0988a3c593487d00f0370f44804ee45a29e1b216a7cdea,1.2824491300655394,103.81657502600684,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
